gene_id	L3_FPKM	L4_FPKM	L5_FPKM	L7_FPKM	L8_FPKM
Ret	136.692	128.552	125.986	126.465	134.748
Retn	0	0	0	0	0.554909
Retnla	0.971642	2.97038	0.765649	3.27454	0.564299
Retnlg	3.47184	19.4852	19.3788	21.0979	18.6821
Retsat	3.38951	2.54208	2.87964	2.21577	2.64196
Rev1	3.95986	4.05409	4.07641	4.08423	4.06112
Rev3l	4.87894	4.81253	4.46823	5.48841	4.4178
Rex2	0.026796	0	0	0.020669	0
Rexo1	6.90733	6.04781	6.90113	6.2698	6.14988
Rexo2	132.179	143.428	131.76	143.232	140.963
Rexo4	13.3344	14.7366	14.0627	14.7923	14.2341
Rfc1	12.7482	12.5206	12.1128	12.5527	12.8971
Rfc2	19.2989	16.8574	19.348	15.8916	17.781
Rfc3	5.42322	5.23215	5.37296	4.52123	5.74949
Rfc4	4.58343	4.30251	3.76218	4.63573	3.01789
Rfc5	1.15765	2.30589	2.30157	1.91213	1.56956
Rfesd	10.6688	11.1767	10.0063	10.9736	11.485
Rffl	8.47678	7.95604	8.05372	8.32053	8.87074
Rfk	59.8979	64.6885	60.7161	62.0602	61.9779
Rfng	15.7298	16.6798	15.2137	16.5818	16.6315
Rfpl4b	0	0	0.0848914	0	0
Rft1	8.32866	8.93921	8.75915	7.8891	9.71953
Rftn1	0.584688	0.716317	1.01426	0.570317	0.677748
Rftn2	2.82613	4.24769	3.37824	3.91692	2.94213
Rfwd2	14.9019	14.8099	17.4875	16.8186	15.6813
Rfwd3	7.67047	8.06129	8.38585	8.69863	8.42377
Rfx1	3.06429	2.57514	3.09432	2.59719	2.52214
Rfx2	0.271913	0.289102	0.408339	0.494548	0.442304
Rfx3	0.943885	0.848777	0.969397	1.61617	0.949295
Rfx4	0.025571	0	0	0	0.0192804
Rfx5	1.77851	1.71851	1.72473	1.70118	1.85799
Rfx7	4.84251	4.82988	5.46601	5.42384	4.7498
Rfx8	0.189918	0.089337	0.186822	0.167515	0.370602
Rfxank	4.76201	3.94238	4.22507	4.10705	4.47889
Rfxap	13.3184	13.0648	13.1337	14.6008	14.6736
Rgag1	2.34665	2.6924	2.68784	2.19401	2.48951
Rgag4	2.54096	2.44206	1.75729	1.88478	1.85377
Rgcc	48.8445	44.5801	41.6117	46.2095	40.8899
Rgl1	16.427	16.6106	17.4751	16.0024	15.9551
Rgl2	7.77377	6.39331	7.78602	8.06948	7.39163
Rgl3	1.09911	1.23278	1.34896	1.18177	1.75907
Rgma	3.50945	3.10227	3.11308	3.21885	3.26032
Rgmb	77.8992	78.5756	78.1678	75.9505	81.263
Rgn	0.0779932	0	0	0	0
Rgp1	6.28203	6.02776	6.10109	6.75729	5.93417
Rgr	0	0	0	0.0346178	0
Rgs1	0.0762354	0	0	0.0563047	0
Rgs10	219.314	223.077	212.259	207.891	227.273
Rgs11	11.6196	9.79661	10.8651	11.876	8.45661
Rgs12	3.81807	3.49155	3.90368	3.61769	3.84288
Rgs14	2.20832	1.88767	1.51012	2.48748	2.30819
Rgs16	0.730266	0.603019	1.13193	1.63411	0.500254
Rgs17	10.8249	10.9303	11.0771	11.5026	10.4068
Rgs18	0.127765	0.258817	0.259767	0.777175	0.358955
Rgs19	7.55011	8.34961	7.75201	7.68048	9.09049
Rgs2	4.29183	5.34949	5.97622	5.21248	5.73202
Rgs20	2.57591	2.9265	2.81329	2.2348	2.16666
Rgs22	0.0226183	0.0442494	0.0543819	0.0497657	0.053248
Rgs3	50.992	49.6255	46.951	47.8977	50.6611
Rgs4	581.622	620.611	591.235	590.201	659.213
Rgs5	41.0049	42.9205	37.4365	46.0229	38.4197
Rgs6	10.4002	10.568	10.4423	10.1905	10.3455
Rgs7	36.7654	34.5772	34.9108	33.3994	36.6917
Rgs7bp	121.456	126.308	124.92	131.878	115.726
Rgs8	13.1855	13.3455	13.3701	11.03	12.6405
Rgs9	2.4016	2.19482	2.58031	2.95108	2.46197
Rgs9bp	0.142555	0.14694	0.111362	0.136544	0.108051
Rgsl1	0.178428	0.211084	0.297609	0.428419	0.187707
Rhag	0.0443499	0.555853	0.310326	0.40035	0.615957
Rhbdd1	6.72257	6.38994	6.05679	7.02923	7.56051
Rhbdd2	12.0792	12.9104	12.1476	11.3387	13.399
Rhbdd3	6.33736	5.9172	4.71375	4.99492	4.75886
Rhbdf1	7.14718	7.08617	7.0144	7.00588	5.94437
Rhbdf2	2.59044	1.64055	2.49678	2.66463	2.11486
Rhbdl1	8.15767	5.30823	6.15622	6.42095	5.49186
Rhbdl2	0	0.263551	0.0728285	0	0
Rhbdl3	5.76263	6.10137	5.33673	4.29747	5.2281
Rhcg	0	0	0.0309054	0	0
Rhd	0	0.706331	0.347649	0.265499	0.679688
Rheb	129.782	137.217	126.562	136.176	141.101
Rhebl1	15.0671	14.299	15.4121	14.5259	14.7566
Rhno1	7.99891	8.75736	7.9301	8.37818	6.40816
Rho	0.479346	0.891424	0.710996	0.697969	0.440195
Rhoa	147.658	172.99	162.951	162.899	168.149
Rhob	52.4634	54.9302	50.7449	50.3948	48.6258
Rhobtb1	1.32441	1.32625	1.05328	1.68011	0.991251
Rhobtb2	14.6189	13.1139	13.7103	13.3944	14.513
Rhobtb3	13.8619	16.8855	13.5385	14.816	11.0219
Rhoc	43.9704	40.8276	41.9913	46.1327	42.9065
Rhod	0.53404	0.989515	0.833105	0.69454	0.505781
Rhof	14.3018	13.9224	13.5777	13.8738	16.4253
Rhog	17.9619	17.8956	16.219	21.8107	18.7367
Rhoh	0.0402458	0.0777613	0.0799758	0.0581728	0
Rhoj	4.08149	4.30794	4.92959	5.47251	4.43306
Rhoq	30.8677	30.9648	31.213	30.9252	28.494
Rhot1	35.056	39.1267	36.9698	38.3599	37.3475
Rhot2	25.2753	24.26	23.059	21.9892	23.303
Rhou	23.4974	22.4025	20.9176	24.1117	22.6547
Rhov	17.9143	16.5287	16.5966	17.3917	21.3158
Rhox13	0	0	0.0553212	0	0
Rhox5	0	0	0	0.20122	0
Rhox7	0.0835746	0	0	0	0
Rhox8	0	0.151835	0.0638313	0.229671	0.190786
Rhpn1	3.33701	3.0704	3.5095	3.73361	3.63573
Rhpn2	0.809031	1.09565	1.35526	1.36431	1.43708
Rian	185.352	151.707	170.263	188.807	172.428
Ribc1	0.164188	0.208725	0.174533	0.31176	0.347147
Ribc2	0	0.0948812	0.199957	0.142214	0.0394821
Ric3	27.9039	25.7499	26.144	26.2161	25.6495
Ric8	33.3822	32.2766	29.6289	30.8878	31.9418
Ric8b	14.0787	15.3405	15.0581	14.3285	14.4182
Rictor	8.69798	7.55629	8.74835	9.23098	7.23613
Rif1	2.04453	2.69163	2.49662	2.80954	2.06845
Riiad1	0.385484	0.348227	0.294591	0.131144	0
Rilp	2.08905	1.84601	2.53304	1.79135	1.97826
Rilpl1	6.71133	6.00617	7.32207	6.6616	7.10213
Rilpl2	3.47197	4.96235	3.74153	4.08559	3.82529
Rimbp2	5.23398	5.18403	4.83973	4.3787	4.99376
Rimbp3	0.0365088	0.0222013	0	0.0247908	0.0275939
Rimkla	69.1502	67.8489	68.7268	67.237	70.8417
Rimklb	4.76614	5.85564	4.9824	5.52739	4.38748
Rims1	16.3536	16.4877	16.1748	14.8631	15.6592
Rims2	16.1887	16.6246	16.9436	18.5399	17.5284
Rims3	34.0421	29.1478	30.2619	30.7275	34.7173
Rims4	1.68354	1.02463	1.38354	0.83998	1.28244
Rin1	0.311446	0.352986	0.373354	0.307102	0.469963
Rin2	6.06384	5.87844	6.27059	7.03274	5.46355
Rin3	1.65933	1.03516	1.14359	1.48492	1.05702
Ring1	9.15507	9.02477	9.09438	8.45233	9.28652
Rinl	0.502884	0.411341	0.622012	0.775649	0.855696
Rint1	9.09273	8.78708	7.82783	6.70272	9.56115
Riok1	6.01182	4.80799	5.27961	4.95295	4.3433
Riok2	10.6951	10.4104	9.91445	9.75055	11.3836
Riok3	24.301	23.6801	24.3996	24.0047	20.9618
Ripk1	1.80098	2.24948	2.06616	2.35095	1.82956
Ripk2	4.03435	4.47958	3.20768	5.16413	3.88107
Ripk3	0.127907	0.118026	0.0663601	0.323988	0.324647
Ripk4	0.838883	1.49948	0.971128	0.748942	0.968934
Ripply1	0	0.419366	0.590702	0.209831	0.459193
Ripply2	0.761626	1.85932	0.791677	0.517746	0.191566
Ripply3	0.125134	0.117331	0.097814	0.0436868	0.0477754
Rit1	28.0325	31.0596	26.8754	26.9189	32.4129
Rit2	59.4463	58.0398	59.3744	63.254	60.725
Rlbp1	3.70754	2.36277	3.74116	2.85248	3.33021
Rlf	5.17051	5.49133	5.56462	6.45363	5.16194
Rlim	12.4501	13.3733	12.172	13.4665	12.9014
Rln1	0.496186	0	0	0.114195	0.127414
Rln3	0	0.219317	0	0.166255	0
Rltpr	25.3132	23.7215	24.7851	22.083	26.2476
Rmdn1	7.36575	5.48432	7.65258	7.79962	6.77192
Rmdn2	10.7071	10.3161	8.35363	8.80144	10.643
Rmdn3	8.56316	8.66207	9.89125	9.00369	8.11016
Rmi1	8.32537	10.0013	8.32737	7.64094	8.60761
Rmi2	0.0232936	0.106656	0.0887927	0.0315209	0.050917
Rmnd1	8.12186	8.61274	7.74306	7.55897	10.4902
Rmnd5a	23.9165	23.7571	24.958	26.5506	22.9338
Rmnd5b	16.3861	17.6677	15.7498	15.716	17.4422
Rmrp	1.02736	4.30931	4.61938	7.37651	5.42247
Rmst	0	0	0	0.0265965	0
Rnase10	0	0.0601744	0.0496708	0.0452856	0.0485622
Rnase12	0	0.245756	0	0	0.2036
Rnase4	14.7641	15.8686	17.1894	18.9383	14.8701
Rnase6	0.265982	0.573096	0.609226	0.73857	0.259878
Rnaseh1	9.8555	9.69619	8.73336	8.13237	8.27545
Rnaseh2a	10.0215	10.0718	10.2024	9.19912	10.404
Rnaseh2b	7.38686	9.57112	8.84677	8.83476	8.72107
Rnaseh2c	20.1727	19.0869	19.9266	16.281	21.5269
Rnasek	452.887	543.361	478.347	478.981	571.474
Rnasel	3.37912	3.77813	3.77196	3.35275	3.68744
Rnaset2a	0.000369053	1.90637	0.0075068	0.805262	0.0356292
Rnaset2b	8.42194	6.09275	6.35297	6.78666	7.60751
Rnd1	0.722757	0.662181	0.966543	0.573993	0.827741
Rnd2	21.6877	25.2168	20.3271	19.4684	23.5627
Rnd3	9.00733	7.64092	8.23815	7.84404	6.30616
Rnf10	82.4234	85.5542	82.6307	84.3935	85.6899
Rnf103	24.5967	21.3501	23.9453	24.8314	23.1733
Rnf11	95.4621	95.5808	92.6541	106.343	94.0182
Rnf111	8.57973	9.59068	9.16343	10.067	8.66689
Rnf112	37.4705	29.3682	34.1577	28.9391	31.3744
Rnf113a1	3.5087	4.05725	3.16589	4.55462	4.9448
Rnf113a2	4.86109	3.86036	5.72316	4.5422	5.43629
Rnf114	17.1364	18.6846	16.983	16.4247	17.3124
Rnf115	31.5087	35.1532	33.1587	33.9386	31.274
Rnf121	9.81987	8.46325	8.45684	8.19312	9.87765
Rnf122	3.25485	3.58166	4.13248	4.89955	4.91404
Rnf123	20.4489	19.4062	20.3808	18.2643	18.9142
Rnf125	17.6454	23.3877	16.2662	19.7103	18.3109
Rnf126	24.7589	23.6558	21.4619	21.0995	24.5184
Rnf128	7.01745	6.34734	6.96364	6.47268	6.97346
Rnf13	81.4255	86.3156	84.849	89.4951	79.5672
Rnf130	43.0997	44.3739	40.795	48.5219	38.8094
Rnf135	2.66759	3.4451	3.71869	2.93773	2.37364
Rnf138	4.34998	2.89213	3.75203	5.08736	3.12318
Rnf138rt1	0.406182	0.148077	0.0629606	0.773979	0.246978
Rnf139	12.8966	14.5042	12.9606	14.5082	13.857
Rnf14	141.128	143.882	138.245	136.998	148.834
Rnf141	21.1335	21.5554	22.1193	22.2725	20.4276
Rnf144a	19.0388	17.7956	17.1357	17.14	17.4171
Rnf144b	2.17093	2.15361	2.35234	2.02551	2.12596
Rnf145	24.9926	25.4596	24.1321	25.1944	23.5358
Rnf146	29.1701	29.7118	31.2189	31.8506	29.7938
Rnf148	0	0	0	0.0640347	0
Rnf149	13.6409	12.3304	12.8058	13.4801	15.0088
Rnf150	6.31108	5.77618	5.87555	6.05271	5.88873
Rnf151	0.145226	0	0.0554993	0.0490288	0.0538412
Rnf152	0.550699	0.861213	0.834497	0.953562	0.524895
Rnf157	99.1511	93.8848	94.9842	86.5674	100.85
Rnf165	0.559451	0.532387	0.791922	0.66379	0.654436
Rnf166	8.00057	6.95392	8.28589	9.19635	7.86402
Rnf167	28.7742	24.5518	25.5398	23.6488	26.0556
Rnf168	12.5473	14.1337	13.3204	16.2845	13.5952
Rnf169	3.0772	2.69543	3.2089	2.85942	2.68634
Rnf17	0.208471	0.340444	0.188865	0.431425	0.286934
Rnf170	12.724	11.8913	11.7212	12.5636	10.7918
Rnf180	2.94512	2.60372	3.29615	2.93139	3.6403
Rnf181	77.2039	76.351	72.3871	73.1883	71.2547
Rnf182	1.88761	2.22138	1.92902	2.12908	2.05666
Rnf183	0	0	0.0429119	0	0
Rnf185	11.4756	12.053	11.9857	13.1885	10.8034
Rnf187	236.124	224.743	224.309	210.042	232.785
Rnf19a	36.1667	36.8641	36.046	38.4609	35.9319
Rnf19b	28.3036	24.3122	24.3748	22.9907	26.7209
Rnf2	6.57472	6.68752	7.01076	7.95263	5.81412
Rnf20	17.3522	17.4293	20.0658	18.2169	17.2885
Rnf207	2.34096	1.72025	2.64363	2.8631	2.2819
Rnf208	31.7101	28.0163	28.6308	26.5295	31.1754
Rnf214	22.2502	22.3967	22.5828	22.5036	23.48
Rnf215	12.716	11.9762	11.4264	10.039	13.1501
Rnf216	7.19899	7.31231	8.97584	7.87797	7.8509
Rnf217	4.67214	4.06424	3.78751	4.15976	3.83133
Rnf219	9.64129	8.19472	9.47333	10.3325	9.14448
Rnf220	17.9365	16.8102	18.2524	16.4068	17.3602
Rnf222	0	0.0564073	0.188946	0	0.0920879
Rnf223	0.530962	0.117928	0.399551	0.393836	0.67492
Rnf24	11.2396	12.3	11.5542	10.3909	10.5103
Rnf25	12.2727	14.5388	16.4072	13.8736	16.8046
Rnf26	13.1735	13.5091	12.126	10.5061	15.1245
Rnf31	7.25666	6.2051	6.7228	6.4081	5.80002
Rnf32	3.03524	3.67842	4.05082	4.54716	3.68978
Rnf34	19.7585	21.4687	22.567	19.7642	20.6082
Rnf38	17.9036	17.9383	17.8239	19.1671	17.3274
Rnf39	0.980984	1.02096	0.963566	1.16224	1.65507
Rnf4	29.9922	29.829	29.4434	27.0821	28.8466
Rnf40	13.3152	11.3277	13.6318	12.2484	12.4834
Rnf41	35.2818	32.3834	32.9622	32.2835	35.7039
Rnf43	0	0.0143901	0.109723	0.0321197	0.0236786
Rnf44	24.0327	24.4316	24.2214	23.9762	24.412
Rnf5	40.6313	46.3115	46.0033	43.7468	46.3107
Rnf6	24.9301	20.6476	26.4328	26.4819	23.4073
Rnf7	151.519	155.059	160.054	155.142	156.895
Rnf8	11.9917	11.3216	12.4717	12.9349	12.0155
Rnft1	1.81449	2.80842	2.37255	2.63641	2.11844
Rnft2	7.81936	7.33062	7.14871	6.54025	7.64866
Rngtt	8.59298	8.44823	9.20321	9.26778	8.77335
Rnh1	47.1941	44.1633	40.5675	40.118	38.7812
Rnls	0.812082	1.64252	1.60603	1.59905	1.18803
Rnmt	16.493	18.2619	17.4695	16.9624	16.0052
Rnmtl1	6.19705	5.48998	5.05714	4.76078	5.18063
Rnpc3	14.5399	13.4054	14.6659	15.8282	12.9565
Rnpep	12.4703	10.8527	12.5654	12.5356	12.5301
Rnpepl1	6.9135	6.57009	5.98822	6.6666	5.35807
Rnps1	49.4801	48.8642	55.8005	51.2807	51.0751
Robo1	3.35291	3.61454	3.33658	3.67888	3.28682
Robo2	26.7837	27.5434	27.3396	26.5863	26.0814
Robo3	0.0280302	0.0250742	0.0318847	0.0652273	0.0309461
Robo4	1.19941	1.26513	1.55432	1.53656	1.31847
Rock1	6.26889	6.2067	5.6903	7.59975	6.18193
Rock2	14.0477	15.0041	13.9865	17.123	14.3189
Rogdi	45.1739	42.9584	37.9935	36.5888	43.8785
Rom1	8.70832	9.15896	7.8599	7.78626	9.60734
Romo1	128.098	133.902	121.484	119.22	129.508
Ropn1	0.130053	0.118529	0.099535	0.267112	0.292428
Ropn1l	0.317711	0.187584	0.966901	0.635293	0.966235
Ror1	0.169446	0.212653	0.373271	0.230387	0.20448
Ror2	3.49784	3.54145	3.07477	3.27122	3.76904
Rora	1.42319	2.08894	1.6984	1.86834	1.55367
Rorb	0.0105472	0.0102165	0.00833415	0.00761452	0
Rorc	1.08603	0.826901	1.55816	1.10395	0.988892
Rp1	0.0135848	0.0375109	0.0110826	0	0.0217025
Rp1l1	0.010554	0	0	0	0.00804556
Rp2h	4.6733	4.87236	5.59618	6.35759	4.47036
Rp9	31.0945	34.5592	31.9903	33.3445	35.7071
Rpa1	36.1685	37.0077	40.2609	35.6945	36.7628
Rpa2	5.18037	3.89427	5.8977	5.61239	4.79777
Rpa3	12.1389	10.488	11.5685	13.6947	9.65485
Rpain	10.8468	9.98861	9.76466	12.2088	10.0151
Rpap1	4.14462	3.27016	3.95706	3.62154	3.94274
Rpap2	10.4564	9.11283	12.007	10.712	11.1283
Rpap3	13.934	14.4533	12.6332	13.463	13.3518
Rpe	15.3591	13.9883	14.9298	16.9047	14.0311
Rpe65	0.181197	0.178884	0	0	0.0479079
Rpf1	12.8504	12.4592	14.2289	13.3288	9.97686
Rpf2	18.3609	17.4639	20.2049	19.5698	18.0606
Rpgr	4.58929	3.10752	3.68439	4.68936	2.64032
Rpgrip1	0.0323566	0.030404	0.127246	0.0912288	0.149943
Rpgrip1l	3.55328	3.46766	3.52547	4.16979	3.82673
Rph3a	125.381	119.783	118.719	115.711	129.37
Rph3al	0.289206	0.262023	0.223342	0.195917	0.0728156
Rpia	5.70279	6.12216	6.23775	4.91799	5.60465
Rpl10	452.453	486.726	448.224	475.804	462.716
Rpl10a	188.645	202.764	184.712	197.599	180.927
Rpl11	481.773	488.445	456.461	505.915	516.423
Rpl12	197.517	203.153	192.282	206.275	203.033
Rpl13	276.578	276.085	266.77	268.96	272.714
Rpl13a	246.746	249.763	245.69	262.75	246.689
Rpl14	199.713	211.115	191.616	208.716	195.393
Rpl15	170.262	195.135	175.401	197.462	180.743
Rpl17	311.156	345.837	331.891	371.204	323.345
Rpl18	209.478	239.287	213.382	230.706	208.228
Rpl18a	186.861	211.778	197.017	200.064	195.654
Rpl19	455.182	488.998	432.726	473.708	435.424
Rpl21	124.838	137.04	137.465	137.583	122.82
Rpl22	61.1511	62.5986	59.9823	61.1274	62.923
Rpl22l1	78.9926	98.8634	95.523	98.1519	90.4609
Rpl23	249.401	265.688	260.231	288.053	260.899
Rpl23a	489.295	559.302	538.149	561.463	538.38
Rpl24	312.448	330.755	339.193	351.787	345.89
Rpl26	93.0629	107.071	122.176	132.813	84.7855
Rpl27	166.526	201.931	183.102	202.279	192.638
Rpl27a	220.698	259.013	237.562	262.606	240.544
Rpl28	520.732	602.485	534.63	546.264	576.507
Rpl29	233.573	246.22	233.567	245.912	225.245
Rpl3	334.032	356.959	326.179	332.345	317.848
Rpl30	52.0458	49.5549	37.3915	37.7254	64.2876
Rpl31	189.576	218.349	208.776	233.483	213.752
Rpl31-ps12	0.282777	0.762251	0.657764	0.585344	0.863255
Rpl32	338.209	378.967	327.25	383.119	332.691
Rpl34	13.4551	9.82856	10.967	15.5193	12.904
Rpl34-ps1	358.636	385.324	391.4	397.056	368.616
Rpl35	416.672	422.091	434.786	437.903	417.251
Rpl35a	386.399	429.526	409.28	441.428	378.254
Rpl36	357.136	367.059	353.018	374.482	350.009
Rpl36a	234.396	249.252	271.451	253.318	255.843
Rpl36al	167.835	172.739	169.321	170.347	192.21
Rpl37	144.653	157.454	164.73	167.627	164.535
Rpl37a	235.331	269.512	234.48	255.482	233.211
Rpl38	554.819	590.688	574.352	604.062	584.25
Rpl39	371.247	380.269	379.566	429.148	386.214
Rpl39l	0	0	0	0.241799	0
Rpl3l	0.46246	0.169146	3.95781	1.37785	0.217283
Rpl4	320.315	341.219	333.045	323.715	300.811
Rpl41	896.195	1033.88	920.667	1006.91	969.319
Rpl5	130.05	145.483	127.766	147.367	130.308
Rpl6	245.339	258.856	263.434	260.394	245.498
Rpl7	329.294	362.379	353.291	372.202	341.133
Rpl7a	284.764	297.774	284.478	308.786	305.748
Rpl7l1	17.2663	20.1224	20.0938	18.3972	20.8358
Rpl8	236.624	246.544	248.11	249.11	233.253
Rpl9	403.408	405.564	384.642	427.605	389.353
Rplp0	282.957	295.031	278.934	294.624	266.295
Rplp1	1124.69	1411.36	1255.81	1390.49	1231.75
Rplp2	371.737	423.433	358.295	365.777	391.649
Rplp2-ps1	0.0417128	0.912143	0.232252	0.790882	0.667639
Rpn1	30.987	32.7533	32.734	31.2425	33.5231
Rpn2	45.5463	49.0381	47.757	45.7561	49.0291
Rpp14	20.6125	19.5855	20.0386	20.0526	20.4408
Rpp21	41.3724	41.5298	39.0069	35.6566	36.4054
Rpp25	1.4114	1.19685	1.59825	1.10209	2.02027
Rpp25l	9.42004	9.13365	9.80326	7.76198	9.09599
Rpp30	19.988	18.5605	22.3156	22.4848	21.7814
Rpp38	5.24549	4.25588	4.36884	6.87172	5.20505
Rpp40	3.33701	3.49925	3.23041	3.77708	3.06797
Rpph1	1.78715	1.02127	5.42193	6.66398	3.60609
Rprd1a	34.9021	33.5786	32.3069	32.8841	30.6718
Rprd1b	9.13274	7.58825	8.00543	8.2221	8.00614
Rprd2	3.68321	4.20134	4.1696	4.21787	3.91384
Rprm	46.1317	43.0696	42.782	41.2997	45.9892
Rps10	328.423	357.815	318.705	340.131	333.309
Rps11	321.435	360.542	322.266	373.06	353.314
Rps12	339.71	382.813	349.734	374.25	373.21
Rps13	240.982	257.214	216.53	245.287	222.938
Rps14	334.013	325.909	329.216	318.563	311.88
Rps15	397.423	413.166	392.991	404.07	386.293
Rps15a	11.3465	13.8982	12.9801	14.1725	11.6105
Rps15a-ps4	7.34771	9.34181	6.95856	8.4856	5.89673
Rps15a-ps6	4.38544	5.91164	7.4203	7.74999	3.30355
Rps16	370.255	418.073	378.809	412.874	400.428
Rps17	260.773	336.615	304.628	324.772	283.904
Rps18	239.793	245.605	223.168	231.919	236.057
Rps19	107.185	109.714	104.749	112.221	110.028
Rps19bp1	18.1775	14.3366	15.804	16.7327	18.3735
Rps19-ps3	0.668603	0.297861	0.769426	0	0
Rps2	370.535	399.254	370.956	403.098	370.991
Rps20	481.004	561.607	520.996	557.7	513.896
Rps21	350.4	398.463	399.903	435.016	393.238
Rps23	255.318	264.024	273.519	274.061	263.92
Rps24	472.382	555.969	497.134	546.016	523.06
Rps25	262.373	256.785	249.525	272.083	244.779
Rps26	651.685	816.355	722.818	781.2	749.519
Rps27	5.18799	5.72067	4.06395	4.00054	4.25753
Rps27a	191.498	199.167	175.499	187.849	188.165
Rps27l	54.6551	66.901	52.8686	62.3323	50.7915
Rps28	370.191	421.435	383.506	399.655	399.843
Rps29	632.773	776.823	695.376	723.476	705.752
Rps3	123.471	140.03	133.995	141.028	126.757
Rps3a1	285.48	332.561	317.674	341.268	330.747
Rps4x	248.868	303.629	289.311	309.176	285.843
Rps4y2	40.2805	29.5265	33.9949	35.3639	27.4114
Rps5	246.047	272.96	259.772	279.252	260.487
Rps6	216.765	239.193	222.245	240.178	219.311
Rps6ka1	4.25528	4.69277	4.44818	5.35986	4.88981
Rps6ka2	45.5957	46.1455	46.3463	42.0914	46.3655
Rps6ka3	52.9269	56.6678	54.0039	61.2609	52.1876
Rps6ka4	12.3697	11.3879	10.5779	9.64169	11.3956
Rps6ka5	9.16853	8.51631	8.53766	8.92706	8.28446
Rps6ka6	2.67464	2.8437	2.35464	2.49394	2.39979
Rps6kb1	13.1665	13.7041	15.0329	14.8385	13.6559
Rps6kb2	10.7798	9.64632	10.6479	10.2436	10.1114
Rps6kc1	13.5047	13.0502	13.4287	13.5094	15.0424
Rps6kl1	6.93587	5.41079	4.9787	5.5183	6.01353
Rps7	192.438	214.049	210.949	209.253	210.15
Rps8	342.193	352.258	361.756	364.471	360.888
Rps9	314.815	316.822	303.849	310.731	299.44
Rpsa	217.107	250.492	231.095	244.413	234.335
Rptor	10.3774	9.89054	9.63846	9.37159	9.85109
Rpusd1	12.6555	12.9104	12.9569	12.8648	12.5844
Rpusd2	1.47225	1.40515	1.2418	1.40072	1.76283
Rpusd3	3.48352	3.81738	2.98543	3.56678	3.0422
Rpusd4	8.15423	8.93764	9.45299	8.29944	8.941
Rqcd1	10.6077	13.0067	11.0491	11.5831	10.4479
Rrad	0.216269	0.689198	0.712021	0.146422	0.327948
Rraga	101.504	102.863	100.6	96.6952	100.827
Rragb	28.276	25.5915	28.4832	27.1991	31.6846
Rragc	58.9626	59.2262	57.0697	59.0661	59.1096
Rragd	19.4303	18.0084	18.4679	17.7842	18.63
Rras	41.1953	41.8319	37.0357	39.3828	42.1674
Rras2	6.9649	7.29167	6.0808	8.92172	6.3325
Rrbp1	13.6417	12.9664	12.6574	12.7567	13.1119
Rreb1	0.980852	0.797294	1.22522	1.27281	0.968593
Rrm1	5.92295	6.63436	6.2987	6.75918	5.90043
Rrm2	0.615477	2.06251	1.25296	1.09772	1.35058
Rrm2b	20.6501	22.3643	22.2263	24.0141	20.7609
Rrn3	30.8483	29.2396	28.1988	30.6265	31.5562
Rrnad1	5.3957	5.03139	4.73133	6.14971	4.47445
Rrp1	83.1831	77.3089	79.2394	74.3066	84.0274
Rrp12	9.40417	8.71305	8.65891	8.11445	8.98487
Rrp15	2.57285	5.44361	3.60308	3.22168	3.50611
Rrp1b	2.48331	2.1909	2.51826	2.33646	3.05986
Rrp36	11.0698	10.0484	11.1539	12.472	11.1406
Rrp7a	51.9311	49.2705	47.4309	49.664	54.6482
Rrp8	8.05168	7.97559	7.29795	8.99559	7.7644
Rrp9	5.40051	6.09149	6.44496	5.56064	6.38982
Rrs1	8.1482	7.62594	7.9947	8.06842	10.0929
Rs1	0	0	0	0	0
Rsad1	5.06106	4.37306	4.48177	4.42689	4.72604
Rsad2	2.90106	3.15036	3.34835	2.62687	2.84455
Rsbn1	2.84818	2.38453	3.14177	3.35624	2.90329
Rsbn1l	5.06451	5.96454	5.55267	5.51615	3.74982
Rsc1a1	0.961183	0.0313897	1.29153	2.39016	0.870242
Rsf1	4.24156	4.17992	4.45786	5.15207	4.4261
Rsg1	0.881499	1.04585	1.57546	1.39777	1.82993
Rsl1	1.19154	1.46191	1.70872	1.71897	1.89695
Rsl1d1	25.9676	28.5565	27.5892	28.2228	26.41
Rsl24d1	32.5899	35.2482	31.9589	34.2052	39.0257
Rslcan18	0.47778	0.664598	0.504741	0.627065	0.449395
Rsph1	2.11401	2.39982	2.99112	1.99849	2.37739
Rsph3a	7.99429	8.48258	9.71336	9.13576	8.38356
Rsph3b	5.57925	4.24977	5.73733	5.45902	5.99921
Rsph4a	0.0593528	0.311541	0.303536	0.275084	0.20494
Rsph6a	0	0	0	0	0
Rsph9	5.65374	5.75993	4.93796	5.10576	5.10898
Rspo1	4.88574	5.37005	4.16755	4.3596	3.68991
Rspo2	24.9226	24.0108	25.5034	26.3468	25.183
Rspo3	0.210926	0.16421	0.373963	0.740552	0.367199
Rspo4	3.16083	3.28695	2.92919	3.05947	3.26217
Rspry1	11.6466	13.0985	13.1505	13.1141	11.5372
Rsrc1	19.5337	18.8947	20.8449	18.4259	16.8584
Rsrc2	26.8117	25.3618	27.3508	28.998	23.5322
Rsu1	64.7456	61.1599	59.8337	60.4294	67.7872
Rtbdn	0.846983	0.847649	1.60669	1.02427	1.16569
Rtca	71.112	76.3105	71.6945	63.1071	71.1476
Rtdr1	0	0.19541	0	0	0
